onset	duration	trial_type	value	sample
0.0	0.001	New Segment/	1	0
5.103	0.001	Stimulus/S 11	2	5103
56.704	0.001	Stimulus/S 12	3	56704
61.438	0.001	Stimulus/S 21	4	61438
113.038	0.001	Stimulus/S 22	5	113038
117.288	0.001	Stimulus/S 31	6	117288
168.889	0.001	Stimulus/S 32	7	168889
173.89	0.001	Stimulus/S 11	2	173890
225.49	0.001	Stimulus/S 12	3	225490
231.274	0.001	Stimulus/S 41	8	231274
282.875	0.001	Stimulus/S 42	9	282875
286.675	0.001	Stimulus/S 11	2	286675
338.276	0.001	Stimulus/S 12	3	338276
342.159	0.001	Stimulus/S 21	4	342159
393.76	0.001	Stimulus/S 22	5	393760
397.977	0.001	Stimulus/S 11	2	397977
449.578	0.001	Stimulus/S 12	3	449578
453.728	0.001	Stimulus/S 41	8	453728
505.329	0.001	Stimulus/S 42	9	505329
510.629	0.001	Stimulus/S 41	8	510629
562.23	0.001	Stimulus/S 42	9	562230
567.347	0.001	Stimulus/S 41	8	567347
618.948	0.001	Stimulus/S 42	9	618948
624.981	0.001	Stimulus/S 31	6	624981
676.582	0.001	Stimulus/S 32	7	676582
681.016	0.001	Stimulus/S 21	4	681016
732.617	0.001	Stimulus/S 22	5	732617
738.083	0.001	Stimulus/S 31	6	738083
789.684	0.001	Stimulus/S 32	7	789684
794.668	0.001	Stimulus/S 31	6	794668
846.269	0.001	Stimulus/S 32	7	846269
851.386	0.001	Stimulus/S 21	4	851386
902.987	0.001	Stimulus/S 22	5	902987
907.42	0.001	Stimulus/S 21	4	907420
959.021	0.001	Stimulus/S 22	5	959021
963.438	0.001	Stimulus/S 31	6	963438
1015.039	0.001	Stimulus/S 32	7	1015039
1020.555	0.001	Stimulus/S 21	4	1020555
1072.156	0.001	Stimulus/S 22	5	1072156
1076.54	0.001	Stimulus/S 21	4	1076540
1128.141	0.001	Stimulus/S 22	5	1128141
1146.508	0.001	Stimulus/S 41	8	1146508
1198.109	0.001	Stimulus/S 42	9	1198109
1202.776	0.001	Stimulus/S 21	4	1202776
1254.376	0.001	Stimulus/S 22	5	1254376
1259.943	0.001	Stimulus/S 41	8	1259943
1311.544	0.001	Stimulus/S 42	9	1311544
1322.345	0.001	Stimulus/S 31	6	1322345
1373.945	0.001	Stimulus/S 32	7	1373945
1382.096	0.001	Stimulus/S 11	2	1382096
1433.696	0.001	Stimulus/S 12	3	1433696
1442.03	0.001	Stimulus/S 41	8	1442030
1493.631	0.001	Stimulus/S 42	9	1493631
1499.081	0.001	Stimulus/S 11	2	1499081
1550.682	0.001	Stimulus/S 12	3	1550682
1555.232	0.001	Stimulus/S 11	2	1555232
1606.833	0.001	Stimulus/S 12	3	1606833
1611.767	0.001	Stimulus/S 31	6	1611767
1663.368	0.001	Stimulus/S 32	7	1663368
1668.534	0.001	Stimulus/S 31	6	1668534
1720.135	0.001	Stimulus/S 32	7	1720135
1725.285	0.001	Stimulus/S 41	8	1725285
1776.886	0.001	Stimulus/S 42	9	1776886
1782.086	0.001	Stimulus/S 11	2	1782086
1833.687	0.001	Stimulus/S 12	3	1833687
1838.471	0.001	Stimulus/S255	10	1838471
